,O1,O2,rel
31,http://omim.org/entry/609924,http://www.orpha.net/ORDO/Orphanet_377788,1.0
32,http://omim.org/entry/609821,http://www.orpha.net/ORDO/Orphanet_377788,1.0
33,http://omim.org/entry/609889,http://www.orpha.net/ORDO/Orphanet_377788,1.0
34,http://omim.org/entry/609815,http://www.orpha.net/ORDO/Orphanet_377796,1.0
35,http://omim.org/entry/610031,http://www.orpha.net/ORDO/Orphanet_377789,1.0
36,http://omim.org/entry/610003,http://www.orpha.net/ORDO/Orphanet_377788,1.0
37,http://omim.org/entry/610006,http://www.orpha.net/ORDO/Orphanet_377788,1.0
38,http://omim.org/entry/610021,http://www.orpha.net/ORDO/Orphanet_377788,1.0
39,http://omim.org/entry/610015,http://www.orpha.net/ORDO/Orphanet_377788,1.0
40,http://omim.org/entry/616937,http://www.orpha.net/ORDO/Orphanet_377788,1.0
41,http://omim.org/entry/616949,http://www.orpha.net/ORDO/Orphanet_377788,1.0
42,http://omim.org/entry/616907,http://www.orpha.net/ORDO/Orphanet_377788,1.0
43,http://omim.org/entry/616914,http://www.orpha.net/ORDO/Orphanet_377788,1.0
44,http://omim.org/entry/616913,http://www.orpha.net/ORDO/Orphanet_377788,1.0
45,http://omim.org/entry/616917,http://www.orpha.net/ORDO/Orphanet_377788,1.0
46,http://omim.org/entry/616890,http://www.orpha.net/ORDO/Orphanet_377789,1.0
47,http://omim.org/entry/616901,http://www.orpha.net/ORDO/Orphanet_377789,1.0
48,http://omim.org/entry/616900,http://www.orpha.net/ORDO/Orphanet_377789,1.0
49,http://omim.org/entry/616898,http://www.orpha.net/ORDO/Orphanet_377789,1.0
50,http://omim.org/entry/616897,http://www.orpha.net/ORDO/Orphanet_377789,1.0
51,http://omim.org/entry/616863,http://www.orpha.net/ORDO/Orphanet_377789,1.0
52,http://omim.org/entry/616860,http://www.orpha.net/ORDO/Orphanet_377788,1.0
53,http://omim.org/entry/616859,http://www.orpha.net/ORDO/Orphanet_377788,1.0
54,http://omim.org/entry/616871,http://www.orpha.net/ORDO/Orphanet_377788,1.0
55,http://omim.org/entry/616873,http://www.orpha.net/ORDO/Orphanet_377788,1.0
56,http://omim.org/entry/617051,http://www.orpha.net/ORDO/Orphanet_377789,1.0
57,http://omim.org/entry/617049,http://www.orpha.net/ORDO/Orphanet_377796,1.0
58,http://omim.org/entry/609241,http://www.orpha.net/ORDO/Orphanet_377796,1.0
59,http://omim.org/entry/609242,http://www.orpha.net/ORDO/Orphanet_377796,1.0
60,http://omim.org/entry/617054,http://www.orpha.net/ORDO/Orphanet_377788,1.0
61,http://omim.org/entry/617053,http://www.orpha.net/ORDO/Orphanet_377788,1.0
62,http://omim.org/entry/617046,http://www.orpha.net/ORDO/Orphanet_377788,1.0
63,http://omim.org/entry/609227,http://www.orpha.net/ORDO/Orphanet_377796,1.0
64,http://omim.org/entry/617044,http://www.orpha.net/ORDO/Orphanet_377789,1.0
65,http://omim.org/entry/609166,http://www.orpha.net/ORDO/Orphanet_377789,1.0
66,http://omim.org/entry/609165,http://www.orpha.net/ORDO/Orphanet_377788,1.0
67,http://omim.org/entry/617021,http://www.orpha.net/ORDO/Orphanet_377788,1.0
68,http://omim.org/entry/609195,http://www.orpha.net/ORDO/Orphanet_377788,1.0
69,http://omim.org/entry/617025,http://www.orpha.net/ORDO/Orphanet_377788,1.0
70,http://omim.org/entry/609180,http://www.orpha.net/ORDO/Orphanet_377788,1.0
71,http://omim.org/entry/609218,http://www.orpha.net/ORDO/Orphanet_377788,1.0
72,http://omim.org/entry/609200,http://www.orpha.net/ORDO/Orphanet_377788,1.0
73,http://omim.org/entry/617022,http://www.orpha.net/ORDO/Orphanet_377789,1.0
74,http://omim.org/entry/617013,http://www.orpha.net/ORDO/Orphanet_377788,1.0
75,http://omim.org/entry/617018,http://www.orpha.net/ORDO/Orphanet_377788,1.0
76,http://omim.org/entry/609162,http://www.orpha.net/ORDO/Orphanet_377788,1.0
77,http://omim.org/entry/617017,http://www.orpha.net/ORDO/Orphanet_377788,1.0
78,http://omim.org/entry/609152,http://www.orpha.net/ORDO/Orphanet_377788,1.0
79,http://omim.org/entry/609153,http://www.orpha.net/ORDO/Orphanet_377788,1.0
80,http://omim.org/entry/617014,http://www.orpha.net/ORDO/Orphanet_377788,1.0
81,http://omim.org/entry/616954,http://www.orpha.net/ORDO/Orphanet_377789,1.0
82,http://omim.org/entry/616975,http://www.orpha.net/ORDO/Orphanet_377789,1.0
83,http://omim.org/entry/616974,http://www.orpha.net/ORDO/Orphanet_377788,1.0
84,http://omim.org/entry/616854,http://www.orpha.net/ORDO/Orphanet_377789,1.0
85,http://omim.org/entry/616852,http://www.orpha.net/ORDO/Orphanet_377788,1.0
86,http://omim.org/entry/609425,http://www.orpha.net/ORDO/Orphanet_377789,1.0
87,http://omim.org/entry/609340,http://www.orpha.net/ORDO/Orphanet_377788,1.0
88,http://omim.org/entry/609325,http://www.orpha.net/ORDO/Orphanet_377788,1.0
89,http://omim.org/entry/609352,http://www.orpha.net/ORDO/Orphanet_377788,1.0
90,http://omim.org/entry/609324,http://www.orpha.net/ORDO/Orphanet_377788,1.0
91,http://omim.org/entry/609311,http://www.orpha.net/ORDO/Orphanet_377788,1.0
92,http://omim.org/entry/609313,http://www.orpha.net/ORDO/Orphanet_377788,1.0
93,http://omim.org/entry/609306,http://www.orpha.net/ORDO/Orphanet_377788,1.0
94,http://omim.org/entry/609307,http://www.orpha.net/ORDO/Orphanet_377788,1.0
95,http://omim.org/entry/609308,http://www.orpha.net/ORDO/Orphanet_377788,1.0
96,http://omim.org/entry/609270,http://www.orpha.net/ORDO/Orphanet_377788,1.0
97,http://omim.org/entry/617066,http://www.orpha.net/ORDO/Orphanet_377788,1.0
98,http://omim.org/entry/617070,http://www.orpha.net/ORDO/Orphanet_377788,1.0
99,http://omim.org/entry/609260,http://www.orpha.net/ORDO/Orphanet_377788,1.0
100,http://omim.org/entry/617061,http://www.orpha.net/ORDO/Orphanet_377789,1.0
101,http://omim.org/entry/609528,http://www.orpha.net/ORDO/Orphanet_377788,1.0
102,http://omim.org/entry/609537,http://www.orpha.net/ORDO/Orphanet_377791,1.0
103,http://omim.org/entry/609541,http://www.orpha.net/ORDO/Orphanet_377788,1.0
104,http://omim.org/entry/609524,http://www.orpha.net/ORDO/Orphanet_377788,1.0
105,http://omim.org/entry/609465,http://www.orpha.net/ORDO/Orphanet_377789,1.0
106,http://omim.org/entry/609460,http://www.orpha.net/ORDO/Orphanet_377789,1.0
107,http://omim.org/entry/609446,http://www.orpha.net/ORDO/Orphanet_377788,1.0
108,http://omim.org/entry/609452,http://www.orpha.net/ORDO/Orphanet_377788,1.0
109,http://omim.org/entry/609432,http://www.orpha.net/ORDO/Orphanet_377791,1.0
110,http://omim.org/entry/609442,http://www.orpha.net/ORDO/Orphanet_377789,1.0
111,http://omim.org/entry/616640,http://www.orpha.net/ORDO/Orphanet_377788,1.0
112,http://omim.org/entry/616638,http://www.orpha.net/ORDO/Orphanet_377789,1.0
113,http://omim.org/entry/616636,http://www.orpha.net/ORDO/Orphanet_377788,1.0
114,http://omim.org/entry/616647,http://www.orpha.net/ORDO/Orphanet_377788,1.0
115,http://omim.org/entry/616657,http://www.orpha.net/ORDO/Orphanet_377788,1.0
116,http://omim.org/entry/616652,http://www.orpha.net/ORDO/Orphanet_377789,1.0
117,http://omim.org/entry/616651,http://www.orpha.net/ORDO/Orphanet_377788,1.0
118,http://omim.org/entry/616604,http://www.orpha.net/ORDO/Orphanet_377788,1.0
119,http://omim.org/entry/616592,http://www.orpha.net/ORDO/Orphanet_377789,1.0
120,http://omim.org/entry/616606,http://www.orpha.net/ORDO/Orphanet_377789,1.0
121,http://omim.org/entry/616622,http://www.orpha.net/ORDO/Orphanet_377788,1.0
122,http://omim.org/entry/616632,http://www.orpha.net/ORDO/Orphanet_377789,1.0
123,http://omim.org/entry/616625,http://www.orpha.net/ORDO/Orphanet_377788,1.0
124,http://omim.org/entry/616586,http://www.orpha.net/ORDO/Orphanet_377788,1.0
125,http://omim.org/entry/616583,http://www.orpha.net/ORDO/Orphanet_377788,1.0
126,http://omim.org/entry/616580,http://www.orpha.net/ORDO/Orphanet_377795,1.0
127,http://omim.org/entry/608703,http://www.orpha.net/ORDO/Orphanet_377788,1.0
128,http://omim.org/entry/616756,http://www.orpha.net/ORDO/Orphanet_377788,1.0
129,http://omim.org/entry/608710,http://www.orpha.net/ORDO/Orphanet_377788,1.0
130,http://omim.org/entry/616744,http://www.orpha.net/ORDO/Orphanet_377788,1.0
131,http://omim.org/entry/616740,http://www.orpha.net/ORDO/Orphanet_377788,1.0
132,http://omim.org/entry/616723,http://www.orpha.net/ORDO/Orphanet_377789,1.0
133,http://omim.org/entry/616728,http://www.orpha.net/ORDO/Orphanet_377789,1.0
134,http://omim.org/entry/616737,http://www.orpha.net/ORDO/Orphanet_377789,1.0
135,http://omim.org/entry/616716,http://www.orpha.net/ORDO/Orphanet_377795,1.0
136,http://omim.org/entry/616708,http://www.orpha.net/ORDO/Orphanet_377796,1.0
137,http://omim.org/entry/616722,http://www.orpha.net/ORDO/Orphanet_377788,1.0
138,http://omim.org/entry/616721,http://www.orpha.net/ORDO/Orphanet_377788,1.0
139,http://omim.org/entry/616719,http://www.orpha.net/ORDO/Orphanet_377788,1.0
140,http://omim.org/entry/616680,http://www.orpha.net/ORDO/Orphanet_377788,1.0
141,http://omim.org/entry/616672,http://www.orpha.net/ORDO/Orphanet_377788,1.0
142,http://omim.org/entry/616668,http://www.orpha.net/ORDO/Orphanet_377788,1.0
143,http://omim.org/entry/616683,http://www.orpha.net/ORDO/Orphanet_377788,1.0
144,http://omim.org/entry/616682,http://www.orpha.net/ORDO/Orphanet_377788,1.0
145,http://omim.org/entry/616688,http://www.orpha.net/ORDO/Orphanet_377788,1.0
146,http://omim.org/entry/616687,http://www.orpha.net/ORDO/Orphanet_377788,1.0
147,http://omim.org/entry/616684,http://www.orpha.net/ORDO/Orphanet_377788,1.0
148,http://omim.org/entry/609057,http://www.orpha.net/ORDO/Orphanet_377788,1.0
149,http://omim.org/entry/609115,http://www.orpha.net/ORDO/Orphanet_377788,1.0
150,http://omim.org/entry/609060,http://www.orpha.net/ORDO/Orphanet_377788,1.0
151,http://omim.org/entry/609069,http://www.orpha.net/ORDO/Orphanet_377789,1.0
152,http://omim.org/entry/609135,http://www.orpha.net/ORDO/Orphanet_377788,1.0
153,http://omim.org/entry/609136,http://www.orpha.net/ORDO/Orphanet_377788,1.0
154,http://omim.org/entry/609128,http://www.orpha.net/ORDO/Orphanet_377789,1.0
155,http://omim.org/entry/608885,http://www.orpha.net/ORDO/Orphanet_377788,1.0
156,http://omim.org/entry/301054,http://www.orpha.net/ORDO/Orphanet_377788,1.0
157,http://omim.org/entry/608836,http://www.orpha.net/ORDO/Orphanet_377796,1.0
158,http://omim.org/entry/608837,http://www.orpha.net/ORDO/Orphanet_377788,1.0
159,http://omim.org/entry/616829,http://www.orpha.net/ORDO/Orphanet_377788,1.0
160,http://omim.org/entry/608811,http://www.orpha.net/ORDO/Orphanet_377789,1.0
161,http://omim.org/entry/616834,http://www.orpha.net/ORDO/Orphanet_377789,1.0
162,http://omim.org/entry/608810,http://www.orpha.net/ORDO/Orphanet_377788,1.0
163,http://omim.org/entry/608800,http://www.orpha.net/ORDO/Orphanet_377789,1.0
164,http://omim.org/entry/616819,http://www.orpha.net/ORDO/Orphanet_377789,1.0
165,http://omim.org/entry/608804,http://www.orpha.net/ORDO/Orphanet_377796,1.0
166,http://omim.org/entry/608799,http://www.orpha.net/ORDO/Orphanet_377788,1.0
167,http://omim.org/entry/616816,http://www.orpha.net/ORDO/Orphanet_377788,1.0
168,http://omim.org/entry/616828,http://www.orpha.net/ORDO/Orphanet_377788,1.0
169,http://omim.org/entry/616827,http://www.orpha.net/ORDO/Orphanet_377788,1.0
170,http://omim.org/entry/608807,http://www.orpha.net/ORDO/Orphanet_377788,1.0
171,http://omim.org/entry/608782,http://www.orpha.net/ORDO/Orphanet_377796,1.0
172,http://omim.org/entry/616812,http://www.orpha.net/ORDO/Orphanet_377788,1.0
173,http://omim.org/entry/608728,http://www.orpha.net/ORDO/Orphanet_377788,1.0
174,http://omim.org/entry/616795,http://www.orpha.net/ORDO/Orphanet_377788,1.0
175,http://omim.org/entry/616794,http://www.orpha.net/ORDO/Orphanet_377788,1.0
176,http://omim.org/entry/616789,http://www.orpha.net/ORDO/Orphanet_377789,1.0
177,http://omim.org/entry/608776,http://www.orpha.net/ORDO/Orphanet_377788,1.0
178,http://omim.org/entry/608779,http://www.orpha.net/ORDO/Orphanet_377788,1.0
179,http://omim.org/entry/616803,http://www.orpha.net/ORDO/Orphanet_377788,1.0
180,http://omim.org/entry/608768,http://www.orpha.net/ORDO/Orphanet_377788,1.0
181,http://omim.org/entry/608747,http://www.orpha.net/ORDO/Orphanet_377788,1.0
182,http://omim.org/entry/609055,http://www.orpha.net/ORDO/Orphanet_377795,1.0
183,http://omim.org/entry/609041,http://www.orpha.net/ORDO/Orphanet_377788,1.0
184,http://omim.org/entry/609049,http://www.orpha.net/ORDO/Orphanet_377789,1.0
185,http://omim.org/entry/609052,http://www.orpha.net/ORDO/Orphanet_377788,1.0
186,http://omim.org/entry/609033,http://www.orpha.net/ORDO/Orphanet_377788,1.0
187,http://omim.org/entry/609015,http://www.orpha.net/ORDO/Orphanet_377788,1.0
188,http://omim.org/entry/609029,http://www.orpha.net/ORDO/Orphanet_377789,1.0
189,http://omim.org/entry/609016,http://www.orpha.net/ORDO/Orphanet_377788,1.0
190,http://omim.org/entry/608940,http://www.orpha.net/ORDO/Orphanet_377788,1.0
191,http://omim.org/entry/608957,http://www.orpha.net/ORDO/Orphanet_377788,1.0
192,http://omim.org/entry/608978,http://www.orpha.net/ORDO/Orphanet_377789,1.0
193,http://omim.org/entry/608980,http://www.orpha.net/ORDO/Orphanet_377789,1.0
194,http://omim.org/entry/608911,http://www.orpha.net/ORDO/Orphanet_377791,1.0
195,http://omim.org/entry/616355,http://www.orpha.net/ORDO/Orphanet_377789,1.0
196,http://omim.org/entry/616354,http://www.orpha.net/ORDO/Orphanet_377789,1.0
197,http://omim.org/entry/616451,http://www.orpha.net/ORDO/Orphanet_377788,1.0
198,http://omim.org/entry/616449,http://www.orpha.net/ORDO/Orphanet_377789,1.0
199,http://omim.org/entry/616457,http://www.orpha.net/ORDO/Orphanet_377788,1.0
200,http://omim.org/entry/616452,http://www.orpha.net/ORDO/Orphanet_377788,1.0
201,http://omim.org/entry/616414,http://www.orpha.net/ORDO/Orphanet_377788,1.0
202,http://omim.org/entry/616411,http://www.orpha.net/ORDO/Orphanet_377788,1.0
203,http://omim.org/entry/616415,http://www.orpha.net/ORDO/Orphanet_377796,1.0
204,http://omim.org/entry/616433,http://www.orpha.net/ORDO/Orphanet_377788,1.0
205,http://omim.org/entry/616430,http://www.orpha.net/ORDO/Orphanet_377788,1.0
206,http://omim.org/entry/616400,http://www.orpha.net/ORDO/Orphanet_377788,1.0
207,http://omim.org/entry/616410,http://www.orpha.net/ORDO/Orphanet_377788,1.0
208,http://omim.org/entry/259500,http://www.orpha.net/ORDO/Orphanet_377788,1.0
209,http://omim.org/entry/616367,http://www.orpha.net/ORDO/Orphanet_377789,1.0
210,http://omim.org/entry/616364,http://www.orpha.net/ORDO/Orphanet_377788,1.0
211,http://omim.org/entry/616362,http://www.orpha.net/ORDO/Orphanet_377789,1.0
212,http://omim.org/entry/616368,http://www.orpha.net/ORDO/Orphanet_377789,1.0
213,http://omim.org/entry/616370,http://www.orpha.net/ORDO/Orphanet_377788,1.0
214,http://omim.org/entry/608670,http://www.orpha.net/ORDO/Orphanet_377789,1.0
215,http://omim.org/entry/608654,http://www.orpha.net/ORDO/Orphanet_377788,1.0
216,http://omim.org/entry/608687,http://www.orpha.net/ORDO/Orphanet_377788,1.0
217,http://omim.org/entry/608688,http://www.orpha.net/ORDO/Orphanet_377788,1.0
218,http://omim.org/entry/608673,http://www.orpha.net/ORDO/Orphanet_377788,1.0
219,http://omim.org/entry/608649,http://www.orpha.net/ORDO/Orphanet_377788,1.0
220,http://omim.org/entry/608643,http://www.orpha.net/ORDO/Orphanet_377788,1.0
221,http://omim.org/entry/608636,http://www.orpha.net/ORDO/Orphanet_377789,1.0
222,http://omim.org/entry/608600,http://www.orpha.net/ORDO/Orphanet_377788,1.0
223,http://omim.org/entry/608611,http://www.orpha.net/ORDO/Orphanet_377788,1.0
224,http://omim.org/entry/608612,http://www.orpha.net/ORDO/Orphanet_377796,1.0
225,http://omim.org/entry/608615,http://www.orpha.net/ORDO/Orphanet_377788,1.0
226,http://omim.org/entry/424500,http://www.orpha.net/ORDO/Orphanet_377788,1.0
227,http://omim.org/entry/616540,http://www.orpha.net/ORDO/Orphanet_377788,1.0
228,http://omim.org/entry/616549,http://www.orpha.net/ORDO/Orphanet_377789,1.0
229,http://omim.org/entry/616539,http://www.orpha.net/ORDO/Orphanet_377788,1.0
230,http://omim.org/entry/608363,http://www.orpha.net/ORDO/Orphanet_377789,1.0
231,http://omim.org/entry/608340,http://www.orpha.net/ORDO/Orphanet_377788,1.0
232,http://omim.org/entry/608323,http://www.orpha.net/ORDO/Orphanet_377788,1.0
233,http://omim.org/entry/608328,http://www.orpha.net/ORDO/Orphanet_377789,1.0
234,http://omim.org/entry/608361,http://www.orpha.net/ORDO/Orphanet_377788,1.0
235,http://omim.org/entry/608266,http://www.orpha.net/ORDO/Orphanet_377788,1.0
236,http://omim.org/entry/616491,http://www.orpha.net/ORDO/Orphanet_377788,1.0
237,http://omim.org/entry/608290,http://www.orpha.net/ORDO/Orphanet_377789,1.0
238,http://omim.org/entry/616488,http://www.orpha.net/ORDO/Orphanet_377788,1.0
239,http://omim.org/entry/616482,http://www.orpha.net/ORDO/Orphanet_377788,1.0
240,http://omim.org/entry/608571,http://www.orpha.net/ORDO/Orphanet_377789,1.0
241,http://omim.org/entry/608572,http://www.orpha.net/ORDO/Orphanet_377789,1.0
242,http://omim.org/entry/608545,http://www.orpha.net/ORDO/Orphanet_377789,1.0
243,http://omim.org/entry/608540,http://www.orpha.net/ORDO/Orphanet_377788,1.0
244,http://omim.org/entry/608470,http://www.orpha.net/ORDO/Orphanet_377788,1.0
245,http://omim.org/entry/608456,http://www.orpha.net/ORDO/Orphanet_377796,1.0
246,http://omim.org/entry/616577,http://www.orpha.net/ORDO/Orphanet_377789,1.0
247,http://omim.org/entry/608423,http://www.orpha.net/ORDO/Orphanet_377788,1.0
248,http://omim.org/entry/608432,http://www.orpha.net/ORDO/Orphanet_377789,1.0
249,http://omim.org/entry/608406,http://www.orpha.net/ORDO/Orphanet_377789,1.0
250,http://omim.org/entry/608415,http://www.orpha.net/ORDO/Orphanet_377788,1.0
251,http://omim.org/entry/616176,http://www.orpha.net/ORDO/Orphanet_377788,1.0
252,http://omim.org/entry/616192,http://www.orpha.net/ORDO/Orphanet_377788,1.0
253,http://omim.org/entry/616187,http://www.orpha.net/ORDO/Orphanet_377788,1.0
254,http://omim.org/entry/616185,http://www.orpha.net/ORDO/Orphanet_377788,1.0
255,http://omim.org/entry/616200,http://www.orpha.net/ORDO/Orphanet_377788,1.0
256,http://omim.org/entry/616199,http://www.orpha.net/ORDO/Orphanet_377788,1.0
257,http://omim.org/entry/616198,http://www.orpha.net/ORDO/Orphanet_377788,1.0
258,http://omim.org/entry/616145,http://www.orpha.net/ORDO/Orphanet_377789,1.0
259,http://omim.org/entry/616140,http://www.orpha.net/ORDO/Orphanet_377788,1.0
260,http://omim.org/entry/616158,http://www.orpha.net/ORDO/Orphanet_377795,1.0
261,http://omim.org/entry/616155,http://www.orpha.net/ORDO/Orphanet_377788,1.0
262,http://omim.org/entry/616154,http://www.orpha.net/ORDO/Orphanet_377788,1.0
263,http://omim.org/entry/616117,http://www.orpha.net/ORDO/Orphanet_377788,1.0
264,http://omim.org/entry/616127,http://www.orpha.net/ORDO/Orphanet_377788,1.0
265,http://omim.org/entry/616126,http://www.orpha.net/ORDO/Orphanet_377788,1.0
266,http://omim.org/entry/616281,http://www.orpha.net/ORDO/Orphanet_377788,1.0
267,http://omim.org/entry/616280,http://www.orpha.net/ORDO/Orphanet_377788,1.0
268,http://omim.org/entry/616282,http://www.orpha.net/ORDO/Orphanet_377788,1.0
269,http://omim.org/entry/616276,http://www.orpha.net/ORDO/Orphanet_377788,1.0
270,http://omim.org/entry/616271,http://www.orpha.net/ORDO/Orphanet_377788,1.0
271,http://omim.org/entry/616265,http://www.orpha.net/ORDO/Orphanet_377796,1.0
272,http://omim.org/entry/616269,http://www.orpha.net/ORDO/Orphanet_377788,1.0
273,http://omim.org/entry/616268,http://www.orpha.net/ORDO/Orphanet_377789,1.0
274,http://omim.org/entry/616267,http://www.orpha.net/ORDO/Orphanet_377788,1.0
275,http://omim.org/entry/616258,http://www.orpha.net/ORDO/Orphanet_377789,1.0
276,http://omim.org/entry/616230,http://www.orpha.net/ORDO/Orphanet_377788,1.0
277,http://omim.org/entry/616239,http://www.orpha.net/ORDO/Orphanet_377788,1.0
278,http://omim.org/entry/616231,http://www.orpha.net/ORDO/Orphanet_377788,1.0
279,http://omim.org/entry/616222,http://www.orpha.net/ORDO/Orphanet_377789,1.0
280,http://omim.org/entry/616202,http://www.orpha.net/ORDO/Orphanet_377789,1.0
281,http://omim.org/entry/616201,http://www.orpha.net/ORDO/Orphanet_377788,1.0
282,http://omim.org/entry/616209,http://www.orpha.net/ORDO/Orphanet_377788,1.0
283,http://omim.org/entry/616204,http://www.orpha.net/ORDO/Orphanet_377796,1.0
284,http://omim.org/entry/616299,http://www.orpha.net/ORDO/Orphanet_377788,1.0
285,http://omim.org/entry/616295,http://www.orpha.net/ORDO/Orphanet_377788,1.0
286,http://omim.org/entry/616291,http://www.orpha.net/ORDO/Orphanet_377788,1.0
287,http://omim.org/entry/615924,http://www.orpha.net/ORDO/Orphanet_377788,1.0
288,http://omim.org/entry/615923,http://www.orpha.net/ORDO/Orphanet_377788,1.0
289,http://omim.org/entry/615934,http://www.orpha.net/ORDO/Orphanet_377788,1.0
290,http://omim.org/entry/615925,http://www.orpha.net/ORDO/Orphanet_377788,1.0
291,http://omim.org/entry/102660,http://www.orpha.net/ORDO/Orphanet_377788,1.0
292,http://omim.org/entry/616115,http://www.orpha.net/ORDO/Orphanet_377788,1.0
293,http://omim.org/entry/616100,http://www.orpha.net/ORDO/Orphanet_377788,1.0
294,http://omim.org/entry/616099,http://www.orpha.net/ORDO/Orphanet_377788,1.0
295,http://omim.org/entry/616095,http://www.orpha.net/ORDO/Orphanet_377788,1.0
296,http://omim.org/entry/616113,http://www.orpha.net/ORDO/Orphanet_377788,1.0
297,http://omim.org/entry/616108,http://www.orpha.net/ORDO/Orphanet_377788,1.0
298,http://omim.org/entry/616000,http://www.orpha.net/ORDO/Orphanet_377788,1.0
299,http://omim.org/entry/615978,http://www.orpha.net/ORDO/Orphanet_377788,1.0
300,http://omim.org/entry/615980,http://www.orpha.net/ORDO/Orphanet_377788,1.0
301,http://omim.org/entry/615960,http://www.orpha.net/ORDO/Orphanet_377788,1.0
302,http://omim.org/entry/615969,http://www.orpha.net/ORDO/Orphanet_377790,1.0
303,http://omim.org/entry/615966,http://www.orpha.net/ORDO/Orphanet_377788,1.0
304,http://omim.org/entry/615962,http://www.orpha.net/ORDO/Orphanet_377788,1.0
305,http://omim.org/entry/615970,http://www.orpha.net/ORDO/Orphanet_377790,1.0
306,http://omim.org/entry/615961,http://www.orpha.net/ORDO/Orphanet_377788,1.0
307,http://omim.org/entry/615948,http://www.orpha.net/ORDO/Orphanet_377789,1.0
308,http://omim.org/entry/615947,http://www.orpha.net/ORDO/Orphanet_377795,1.0
309,http://omim.org/entry/615945,http://www.orpha.net/ORDO/Orphanet_377788,1.0
310,http://omim.org/entry/615957,http://www.orpha.net/ORDO/Orphanet_377788,1.0
311,http://omim.org/entry/615952,http://www.orpha.net/ORDO/Orphanet_377788,1.0
312,http://omim.org/entry/616094,http://www.orpha.net/ORDO/Orphanet_377788,1.0
313,http://omim.org/entry/616084,http://www.orpha.net/ORDO/Orphanet_377788,1.0
314,http://omim.org/entry/616079,http://www.orpha.net/ORDO/Orphanet_377788,1.0
315,http://omim.org/entry/616055,http://www.orpha.net/ORDO/Orphanet_377788,1.0
316,http://omim.org/entry/616053,http://www.orpha.net/ORDO/Orphanet_377788,1.0
317,http://omim.org/entry/616052,http://www.orpha.net/ORDO/Orphanet_377788,1.0
318,http://omim.org/entry/616050,http://www.orpha.net/ORDO/Orphanet_377788,1.0
319,http://omim.org/entry/616039,http://www.orpha.net/ORDO/Orphanet_377788,1.0
320,http://omim.org/entry/616029,http://www.orpha.net/ORDO/Orphanet_377788,1.0
321,http://omim.org/entry/616034,http://www.orpha.net/ORDO/Orphanet_377788,1.0
322,http://omim.org/entry/616022,http://www.orpha.net/ORDO/Orphanet_377788,1.0
323,http://omim.org/entry/616007,http://www.orpha.net/ORDO/Orphanet_377788,1.0
324,http://omim.org/entry/616004,http://www.orpha.net/ORDO/Orphanet_377796,1.0
