,O1,O2,rel
16,http://snomed.info/id/90332006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2356,1.0
17,http://snomed.info/id/387517004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2356,1.0
18,http://snomed.info/id/50507004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45678,1.0
19,http://snomed.info/id/54526002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1947,1.0
20,http://snomed.info/id/372709008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C448,1.0
21,http://snomed.info/id/33664007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29577,1.0
22,http://snomed.info/id/387210001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C97936,1.0
23,http://snomed.info/id/39064002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C97936,1.0
24,http://snomed.info/id/333511003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45678,1.0
25,http://snomed.info/id/4370008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45678,1.0
26,http://snomed.info/id/771384007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C471,1.0
27,http://snomed.info/id/77731008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74536,1.0
28,http://snomed.info/id/387440002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C275,1.0
29,http://snomed.info/id/259446009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1505,1.0
30,http://snomed.info/id/96296002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47793,1.0
31,http://snomed.info/id/43360005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C221,1.0
32,http://snomed.info/id/32519007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45678,1.0
33,http://snomed.info/id/398628008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C45678,1.0
34,http://snomed.info/id/41193000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1556,1.0
35,http://snomed.info/id/372729009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C281,1.0
36,http://snomed.info/id/21394008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29698,1.0
37,http://snomed.info/id/372622007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87053,1.0
38,http://snomed.info/id/349917000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87053,1.0
39,http://snomed.info/id/373275009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C72900,1.0
40,http://snomed.info/id/67440007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C72900,1.0
41,http://snomed.info/id/373227004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87053,1.0
42,http://snomed.info/id/349920008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C87053,1.0
43,http://snomed.info/id/1156230005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47793,1.0
44,http://snomed.info/id/96119002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C250,1.0
45,http://snomed.info/id/387558006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C250,1.0
46,http://snomed.info/id/372897005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C319,1.0
47,http://snomed.info/id/91143003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C319,1.0
48,http://snomed.info/id/419442005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29756,1.0
49,http://snomed.info/id/398624005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29756,1.0
50,http://snomed.info/id/96183007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1506,1.0
51,http://snomed.info/id/387560008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67413,1.0
52,http://snomed.info/id/404834008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29700,1.0
53,http://snomed.info/id/395933009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29708,1.0
54,http://snomed.info/id/89422005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67084,1.0
55,http://snomed.info/id/25246002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C921,1.0
56,http://snomed.info/id/387135004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1637,1.0
57,http://snomed.info/id/418600009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47795,1.0
58,http://snomed.info/id/52885008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67413,1.0
59,http://snomed.info/id/111127002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1012,1.0
60,http://snomed.info/id/386983007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1012,1.0
61,http://snomed.info/id/96294004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29576,1.0
62,http://snomed.info/id/48988008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C78568,1.0
63,http://snomed.info/id/109119001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C157134,1.0
64,http://snomed.info/id/25796002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C257,1.0
65,http://snomed.info/id/51361008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C281,1.0
66,http://snomed.info/id/372763006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38149,1.0
67,http://snomed.info/id/703084004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C281,1.0
68,http://snomed.info/id/703353005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74536,1.0
69,http://snomed.info/id/698024002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74536,1.0
70,http://snomed.info/id/387503008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49186,1.0
71,http://snomed.info/id/87395005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C582,1.0
72,http://snomed.info/id/387257000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2018,1.0
73,http://snomed.info/id/47124006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2018,1.0
74,http://snomed.info/id/55867006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C319,1.0
75,http://snomed.info/id/373508009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C744,1.0
76,http://snomed.info/id/65458000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C257,1.0
77,http://snomed.info/id/69236009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47793,1.0
78,http://snomed.info/id/372821002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47793,1.0
79,http://snomed.info/id/40589005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94727,1.0
80,http://snomed.info/id/372726002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94727,1.0
81,http://snomed.info/id/372831009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67084,1.0
82,http://snomed.info/id/73756003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67084,1.0
83,http://snomed.info/id/387352008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C271,1.0
84,http://snomed.info/id/64115004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C271,1.0
85,http://snomed.info/id/29840005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94727,1.0
86,http://snomed.info/id/373754002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94727,1.0
87,http://snomed.info/id/22672005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47795,1.0
88,http://snomed.info/id/703842006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47795,1.0
89,http://snomed.info/id/96146007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C277,1.0
90,http://snomed.info/id/412412006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29707,1.0
91,http://snomed.info/id/412411004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29707,1.0
92,http://snomed.info/id/326955000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C582,1.0
93,http://snomed.info/id/391774005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C582,1.0
94,http://snomed.info/id/77683008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29724,1.0
95,http://snomed.info/id/41153003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29707,1.0
96,http://snomed.info/id/116655003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29707,1.0
97,http://snomed.info/id/387038004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29707,1.0
98,http://snomed.info/id/103024009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C547,1.0
99,http://snomed.info/id/346324007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C547,1.0
100,http://snomed.info/id/5776009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C78272,1.0
101,http://snomed.info/id/373266007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C78272,1.0
102,http://snomed.info/id/703112006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C54630,1.0
103,http://snomed.info/id/41549009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C270,1.0
104,http://snomed.info/id/372733002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C270,1.0
105,http://snomed.info/id/372794006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29629,1.0
106,http://snomed.info/id/60169008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29629,1.0
107,http://snomed.info/id/373544004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29578,1.0
108,http://snomed.info/id/85408000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29578,1.0
109,http://snomed.info/id/387061002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29578,1.0
110,http://snomed.info/id/387293003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29708,1.0
111,http://snomed.info/id/53800008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29708,1.0
112,http://snomed.info/id/895275007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1909,1.0
113,http://snomed.info/id/373249005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1909,1.0
114,http://snomed.info/id/255632006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C78272,1.0
115,http://snomed.info/id/63094006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C78272,1.0
116,http://snomed.info/id/372720008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C78272,1.0
117,http://snomed.info/id/36236003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C78272,1.0
118,http://snomed.info/id/77398001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C78276,1.0
119,http://snomed.info/id/52017007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C78272,1.0
120,http://snomed.info/id/372785000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C274,1.0
121,http://snomed.info/id/58760003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C274,1.0
122,http://snomed.info/id/372542006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C274,1.0
123,http://snomed.info/id/108793003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C274,1.0
124,http://snomed.info/id/54340002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C737,1.0
125,http://snomed.info/id/26244009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66880,1.0
126,http://snomed.info/id/372679000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66880,1.0
127,http://snomed.info/id/55486005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C257,1.0
128,http://snomed.info/id/412090007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C257,1.0
129,http://snomed.info/id/764885002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C263,1.0
130,http://snomed.info/id/414010005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C263,1.0
131,http://snomed.info/id/324453004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52588,1.0
132,http://snomed.info/id/2537003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52588,1.0
133,http://snomed.info/id/59751001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C78273,1.0
134,http://snomed.info/id/372791003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C78273,1.0
135,http://snomed.info/id/391798003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C257,1.0
136,http://snomed.info/id/329543000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C257,1.0
137,http://snomed.info/id/67939000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38149,1.0
138,http://snomed.info/id/387375001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66884,1.0
139,http://snomed.info/id/371141007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C78272,1.0
140,http://snomed.info/id/2995003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47796,1.0
141,http://snomed.info/id/421629003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C250,1.0
142,http://snomed.info/id/387336005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38149,1.0
143,http://snomed.info/id/11526002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C283,1.0
144,http://snomed.info/id/398791000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C283,1.0
145,http://snomed.info/id/7947003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1323,1.0
146,http://snomed.info/id/387458008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1323,1.0
147,http://snomed.info/id/387506000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29576,1.0
148,http://snomed.info/id/87652004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29576,1.0
149,http://snomed.info/id/74074008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66886,1.0
150,http://snomed.info/id/372835000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66886,1.0
151,http://snomed.info/id/72752006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29696,1.0
152,http://snomed.info/id/18002004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C574,1.0
153,http://snomed.info/id/387100001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C574,1.0
154,http://snomed.info/id/96229001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29710,1.0
155,http://snomed.info/id/387342009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29696,1.0
156,http://snomed.info/id/6102009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29696,1.0
157,http://snomed.info/id/111124009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67084,1.0
158,http://snomed.info/id/116575004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C521,1.0
159,http://snomed.info/id/6237004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47795,1.0
160,http://snomed.info/id/19510001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29578,1.0
161,http://snomed.info/id/387520007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49185,1.0
162,http://snomed.info/id/91135008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49185,1.0
163,http://snomed.info/id/391819000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C257,1.0
164,http://snomed.info/id/354058001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C257,1.0
165,http://snomed.info/id/391820006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66883,1.0
166,http://snomed.info/id/321391002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66883,1.0
167,http://snomed.info/id/420240007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C471,1.0
168,http://snomed.info/id/391821005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C471,1.0
169,http://snomed.info/id/90370005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28394,1.0
170,http://snomed.info/id/373549009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28394,1.0
171,http://snomed.info/id/64686009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C83486,1.0
172,http://snomed.info/id/698025001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C921,1.0
173,http://snomed.info/id/703372005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C921,1.0
174,http://snomed.info/id/34929006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28394,1.0
175,http://snomed.info/id/373482005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28394,1.0
176,http://snomed.info/id/391828004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28394,1.0
177,http://snomed.info/id/354053005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28394,1.0
178,http://snomed.info/id/91598004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28394,1.0
179,http://snomed.info/id/386111003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47795,1.0
180,http://snomed.info/id/67428007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47795,1.0
181,http://snomed.info/id/421319000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C257,1.0
182,http://snomed.info/id/350307000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C257,1.0
183,http://snomed.info/id/400850005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28394,1.0
184,http://snomed.info/id/55902002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28394,1.0
185,http://snomed.info/id/108530004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C333,1.0
186,http://snomed.info/id/372503006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C333,1.0
187,http://snomed.info/id/200001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1505,1.0
188,http://snomed.info/id/703374006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C221,1.0
189,http://snomed.info/id/418067008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29707,1.0
190,http://snomed.info/id/350631001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29707,1.0
191,http://snomed.info/id/413645006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1505,1.0
192,http://snomed.info/id/43356007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1505,1.0
193,http://snomed.info/id/17908000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C521,1.0
194,http://snomed.info/id/409276006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29576,1.0
195,http://snomed.info/id/349900007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29576,1.0
196,http://snomed.info/id/2125008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1937,1.0
197,http://snomed.info/id/418981008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C72900,1.0
198,http://snomed.info/id/350601007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C72900,1.0
199,http://snomed.info/id/396025003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98150,1.0
200,http://snomed.info/id/319937007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C98150,1.0
201,http://snomed.info/id/387359004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38149,1.0
202,http://snomed.info/id/65041000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C38149,1.0
203,http://snomed.info/id/387075009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29697,1.0
204,http://snomed.info/id/13565005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29697,1.0
205,http://snomed.info/id/74600002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C78276,1.0
206,http://snomed.info/id/79209008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C263,1.0
207,http://snomed.info/id/423414002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C263,1.0
208,http://snomed.info/id/412102008,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74536,1.0
209,http://snomed.info/id/56613007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C47793,1.0
210,http://snomed.info/id/387571009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1012,1.0
211,http://snomed.info/id/96234002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1012,1.0
212,http://snomed.info/id/846647005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74536,1.0
213,http://snomed.info/id/708561003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C74536,1.0
214,http://snomed.info/id/53845007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29756,1.0
215,http://snomed.info/id/46293006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1509,1.0
216,http://snomed.info/id/387039007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1509,1.0
217,http://snomed.info/id/116656002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66884,1.0
218,http://snomed.info/id/56480005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29578,1.0
219,http://snomed.info/id/372775001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29578,1.0
220,http://snomed.info/id/273952005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C257,1.0
221,http://snomed.info/id/332124001,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C257,1.0
222,http://snomed.info/id/387498005,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49184,1.0
223,http://snomed.info/id/86647004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49184,1.0
224,http://snomed.info/id/418934007,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29705,1.0
225,http://snomed.info/id/349903009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29576,1.0
226,http://snomed.info/id/387173000,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1506,1.0
227,http://snomed.info/id/31684002,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67413,1.0
228,http://snomed.info/id/395744006,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1910,1.0
229,http://snomed.info/id/327301004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1910,1.0
230,http://snomed.info/id/91452003,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28197,1.0
231,http://snomed.info/id/387523009,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C28197,1.0
232,http://snomed.info/id/372901004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67084,1.0
233,http://snomed.info/id/9268004,http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C67084,1.0
